nohup: ignoring input
Processing sample: SBCC056
Running GATK HaplotypeCaller for SBCC056
13:56:37.776 WARN  GATKReadFilterPluginDescriptor - Redundant enabled filter (NotSecondaryAlignmentReadFilter) is enabled for this tool by default
13:56:37.797 WARN  GATKAnnotationPluginDescriptor - Redundant enabled annotation group (StandardAnnotation) is enabled for this tool by default
13:56:37.969 INFO  NativeLibraryLoader - Loading libgkl_compression.so from jar:file:/home/contrera/soft/gatk-4.3.0.0/gatk-package-4.3.0.0-local.jar!/com/intel/gkl/native/libgkl_compression.so
13:56:38.253 INFO  HaplotypeCaller - ------------------------------------------------------------
13:56:38.254 INFO  HaplotypeCaller - The Genome Analysis Toolkit (GATK) v4.3.0.0
13:56:38.255 INFO  HaplotypeCaller - For support and documentation go to https://software.broadinstitute.org/gatk/
13:56:38.255 INFO  HaplotypeCaller - Executing as hamzaamhal@selva on Linux v6.1.0-23-amd64 amd64
13:56:38.255 INFO  HaplotypeCaller - Java runtime: OpenJDK 64-Bit Server VM v17.0.11-internal+0-adhoc..src
13:56:38.256 INFO  HaplotypeCaller - Start Date/Time: May 22, 2025 at 1:56:37 PM CEST
13:56:38.256 INFO  HaplotypeCaller - ------------------------------------------------------------
13:56:38.256 INFO  HaplotypeCaller - ------------------------------------------------------------
13:56:38.258 INFO  HaplotypeCaller - HTSJDK Version: 3.0.1
13:56:38.258 INFO  HaplotypeCaller - Picard Version: 2.27.5
13:56:38.259 INFO  HaplotypeCaller - Built for Spark Version: 2.4.5
13:56:38.259 INFO  HaplotypeCaller - HTSJDK Defaults.COMPRESSION_LEVEL : 2
13:56:38.259 INFO  HaplotypeCaller - HTSJDK Defaults.USE_ASYNC_IO_READ_FOR_SAMTOOLS : false
13:56:38.260 INFO  HaplotypeCaller - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_SAMTOOLS : true
13:56:38.260 INFO  HaplotypeCaller - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_TRIBBLE : false
13:56:38.260 INFO  HaplotypeCaller - Deflater: IntelDeflater
13:56:38.261 INFO  HaplotypeCaller - Inflater: IntelInflater
13:56:38.261 INFO  HaplotypeCaller - GCS max retries/reopens: 20
13:56:38.261 INFO  HaplotypeCaller - Requester pays: disabled
13:56:38.261 INFO  HaplotypeCaller - Initializing engine
13:56:38.579 INFO  HaplotypeCaller - Done initializing engine
13:56:38.584 INFO  HaplotypeCallerEngine - Tool is in reference confidence mode and the annotation, the following changes will be made to any specified annotations: 'StrandBiasBySample' will be enabled. 'ChromosomeCounts', 'FisherStrand', 'StrandOddsRatio' and 'QualByDepth' annotations have been disabled
13:56:38.605 INFO  HaplotypeCallerEngine - Standard Emitting and Calling confidence set to -0.0 for reference-model confidence output
13:56:38.605 INFO  HaplotypeCallerEngine - All sites annotated with PLs forced to true for reference-model confidence output
13:56:38.633 INFO  NativeLibraryLoader - Loading libgkl_utils.so from jar:file:/home/contrera/soft/gatk-4.3.0.0/gatk-package-4.3.0.0-local.jar!/com/intel/gkl/native/libgkl_utils.so
13:56:38.637 INFO  NativeLibraryLoader - Loading libgkl_pairhmm_omp.so from jar:file:/home/contrera/soft/gatk-4.3.0.0/gatk-package-4.3.0.0-local.jar!/com/intel/gkl/native/libgkl_pairhmm_omp.so
13:56:38.667 INFO  IntelPairHmm - Flush-to-zero (FTZ) is enabled when running PairHMM
13:56:38.669 INFO  IntelPairHmm - Available threads: 1
13:56:38.669 INFO  IntelPairHmm - Requested threads: 7
13:56:38.669 WARN  IntelPairHmm - Using 1 available threads, but 7 were requested
13:56:38.670 INFO  PairHMM - Using the OpenMP multi-threaded AVX-accelerated native PairHMM implementation
13:56:38.764 INFO  ProgressMeter - Starting traversal
13:56:38.765 INFO  ProgressMeter -        Current Locus  Elapsed Minutes     Regions Processed   Regions/Minute
18:45:09.410 INFO  ProgressMeter -     chr2H_1:79156363            278.6               3938930          14139.5
18:45:19.414 INFO  ProgressMeter -     chr2H_1:80826471            278.7               3945250          14153.7
18:45:29.428 INFO  ProgressMeter -     chr2H_1:82408113            278.9               3951230          14166.7
18:45:39.436 INFO  ProgressMeter -     chr2H_1:83989503            279.1               3957140          14179.4
18:45:49.460 INFO  ProgressMeter -     chr2H_1:85577105            279.2               3963120          14192.3
18:45:59.579 INFO  ProgressMeter -     chr2H_1:86910187            279.4               3968200          14201.9
18:46:09.605 INFO  ProgressMeter -     chr2H_1:88166402            279.6               3972950          14210.4
18:46:19.611 INFO  ProgressMeter -     chr2H_1:89932257            279.7               3979570          14225.6
18:46:29.614 INFO  ProgressMeter -     chr2H_1:91695357            279.9               3986170          14240.7
18:46:39.620 INFO  ProgressMeter -     chr2H_1:92822286            280.1               3990450          14247.5
18:46:50.243 INFO  ProgressMeter -     chr2H_1:94082248            280.3               3995240          14255.6
18:47:00.246 INFO  ProgressMeter -     chr2H_1:95841493            280.4               4001760          14270.4
18:47:12.998 INFO  ProgressMeter -     chr2H_1:97709500            280.6               4008660          14284.2
18:47:22.998 INFO  ProgressMeter -     chr2H_1:98959158            280.8               4013360          14292.5
18:47:33.275 INFO  ProgressMeter -     chr2H_1:99067702            281.0               4013800          14285.3
18:47:43.278 INFO  ProgressMeter -    chr2H_1:100118883            281.1               4017770          14291.0
18:47:53.281 INFO  ProgressMeter -    chr2H_1:101908654            281.3               4024530          14306.5
18:48:03.337 INFO  ProgressMeter -    chr2H_1:102637700            281.5               4027830          14309.7
18:48:14.149 INFO  ProgressMeter -    chr2H_1:103110114            281.7               4030300          14309.3
18:48:24.179 INFO  ProgressMeter -    chr2H_1:103756738            281.8               4033430          14312.0
18:48:34.862 INFO  ProgressMeter -    chr2H_1:104188889            282.0               4035690          14310.9
18:48:44.881 INFO  ProgressMeter -    chr2H_1:104723710            282.2               4038480          14312.4
18:48:54.926 INFO  ProgressMeter -    chr2H_1:105320725            282.3               4041420          14314.3
18:49:05.248 INFO  ProgressMeter -    chr2H_1:105813953            282.5               4043920          14314.4
18:49:15.273 INFO  ProgressMeter -    chr2H_1:106258957            282.7               4046190          14314.0
18:49:25.284 INFO  ProgressMeter -    chr2H_1:106871908            282.8               4049230          14316.3
18:49:35.322 INFO  ProgressMeter -    chr2H_1:107147719            283.0               4050680          14312.9
18:49:45.330 INFO  ProgressMeter -    chr2H_1:107483945            283.2               4052500          14310.9
18:49:55.341 INFO  ProgressMeter -    chr2H_1:107853168            283.3               4054470          14309.5
18:50:05.364 INFO  ProgressMeter -    chr2H_1:108295378            283.5               4056780          14309.2
18:50:15.411 INFO  ProgressMeter -    chr2H_1:108899108            283.7               4059630          14310.8
18:50:25.423 INFO  ProgressMeter -    chr2H_1:109309436            283.8               4061790          14310.0
18:50:35.430 INFO  ProgressMeter -    chr2H_1:109641400            284.0               4063510          14307.6
18:50:46.029 INFO  ProgressMeter -    chr2H_1:109900943            284.2               4064880          14303.6
18:50:56.100 INFO  ProgressMeter -    chr2H_1:110066754            284.4               4065660          14297.9
18:51:06.152 INFO  ProgressMeter -    chr2H_1:110478654            284.5               4067830          14297.1
18:51:16.193 INFO  ProgressMeter -    chr2H_1:110998396            284.7               4070490          14298.0
18:51:26.198 INFO  ProgressMeter -    chr2H_1:111519542            284.9               4073080          14298.7
18:51:36.208 INFO  ProgressMeter -    chr2H_1:111989719            285.0               4075590          14299.2
18:51:46.269 INFO  ProgressMeter -    chr2H_1:112534497            285.2               4078400          14300.6
18:51:56.310 INFO  ProgressMeter -    chr2H_1:113167867            285.4               4081540          14303.2
18:52:06.327 INFO  ProgressMeter -    chr2H_1:113703516            285.5               4084250          14304.4
18:52:16.820 INFO  ProgressMeter -    chr2H_1:114123490            285.7               4086380          14303.1
18:52:26.851 INFO  ProgressMeter -    chr2H_1:114716523            285.9               4089280          14304.8
18:52:37.215 INFO  ProgressMeter -    chr2H_1:115265034            286.0               4091890          14305.3
18:52:47.787 INFO  ProgressMeter -    chr2H_1:115666838            286.2               4094020          14304.0
18:53:00.341 INFO  ProgressMeter -    chr2H_1:115932574            286.4               4095280          14297.9
18:53:10.473 INFO  ProgressMeter -    chr2H_1:116158106            286.6               4096330          14293.1
18:53:20.478 INFO  ProgressMeter -    chr2H_1:116712659            286.8               4098950          14294.0
18:53:30.505 INFO  ProgressMeter -    chr2H_1:117251305            286.9               4101590          14294.8
18:53:40.526 INFO  ProgressMeter -    chr2H_1:118170757            287.1               4105850          14301.4
18:53:50.530 INFO  ProgressMeter -    chr2H_1:118710534            287.3               4108410          14302.0
18:54:00.574 INFO  ProgressMeter -    chr2H_1:119193380            287.4               4110870          14302.2
18:54:10.593 INFO  ProgressMeter -    chr2H_1:119355397            287.6               4111670          14296.7
18:54:21.923 INFO  ProgressMeter -    chr2H_1:119633034            287.8               4113060          14292.1
18:54:31.940 INFO  ProgressMeter -    chr2H_1:120140734            288.0               4115520          14292.4
18:54:41.950 INFO  ProgressMeter -    chr2H_1:120484750            288.1               4117260          14290.2
18:54:52.528 INFO  ProgressMeter -    chr2H_1:120623873            288.3               4117950          14283.8
18:55:02.753 INFO  ProgressMeter -    chr2H_1:121011411            288.5               4119990          14282.4
18:55:12.769 INFO  ProgressMeter -    chr2H_1:121376441            288.6               4121850          14280.6
18:55:22.772 INFO  ProgressMeter -    chr2H_1:121826168            288.8               4124080          14280.1
18:55:32.864 INFO  ProgressMeter -    chr2H_1:122279797            289.0               4126420          14279.9
18:55:42.872 INFO  ProgressMeter -    chr2H_1:122832246            289.1               4129150          14281.1
18:55:52.919 INFO  ProgressMeter -    chr2H_1:123256323            289.3               4131130          14279.7
18:56:03.027 INFO  ProgressMeter -    chr2H_1:123614868            289.5               4132820          14277.2
18:56:13.354 INFO  ProgressMeter -    chr2H_1:123986642            289.6               4134520          14274.6
18:56:24.555 INFO  ProgressMeter -    chr2H_1:124217962            289.8               4135590          14269.1
18:56:34.564 INFO  ProgressMeter -    chr2H_1:124617617            290.0               4137490          14267.4
18:56:45.175 INFO  ProgressMeter -    chr2H_1:125002876            290.2               4139300          14265.0
18:56:55.291 INFO  ProgressMeter -    chr2H_1:125366595            290.3               4141110          14262.9
18:57:05.295 INFO  ProgressMeter -    chr2H_1:125718141            290.5               4142840          14260.7
18:57:15.319 INFO  ProgressMeter -    chr2H_1:126059014            290.7               4144460          14258.1
18:57:25.417 INFO  ProgressMeter -    chr2H_1:126336519            290.8               4145750          14254.2
18:57:35.495 INFO  ProgressMeter -    chr2H_1:126701234            291.0               4147320          14251.4
18:57:45.503 INFO  ProgressMeter -    chr2H_1:126992784            291.2               4148640          14247.8
18:57:55.515 INFO  ProgressMeter -    chr2H_1:127568901            291.3               4151500          14249.4
18:58:05.528 INFO  ProgressMeter -    chr2H_1:128111594            291.5               4154270          14250.8
18:58:16.986 INFO  ProgressMeter -    chr2H_1:128565295            291.7               4156520          14249.2
18:58:27.013 INFO  ProgressMeter -    chr2H_1:128842991            291.9               4157930          14245.8
18:58:37.022 INFO  ProgressMeter -    chr2H_1:129343864            292.0               4160380          14246.1
18:58:47.093 INFO  ProgressMeter -    chr2H_1:129767388            292.2               4162390          14244.8
18:58:57.113 INFO  ProgressMeter -    chr2H_1:130109223            292.4               4164150          14242.7
18:59:07.180 INFO  ProgressMeter -    chr2H_1:130456933            292.5               4165970          14240.7
18:59:18.053 INFO  ProgressMeter -    chr2H_1:130738042            292.7               4167380          14236.7
18:59:28.257 INFO  ProgressMeter -    chr2H_1:131134801            292.9               4169360          14235.2
18:59:38.288 INFO  ProgressMeter -    chr2H_1:131323978            293.1               4170310          14230.3
18:59:48.295 INFO  ProgressMeter -    chr2H_1:131730647            293.2               4172280          14229.0
18:59:58.393 INFO  ProgressMeter -    chr2H_1:131984669            293.4               4173570          14225.2
19:00:09.187 INFO  ProgressMeter -    chr2H_1:132183320            293.6               4174520          14219.7
19:00:19.550 INFO  ProgressMeter -    chr2H_1:132292051            293.7               4175080          14213.3
19:00:29.556 INFO  ProgressMeter -    chr2H_1:132572668            293.9               4176500          14210.0
19:00:39.677 INFO  ProgressMeter -    chr2H_1:132899958            294.1               4178190          14207.6
19:00:49.681 INFO  ProgressMeter -    chr2H_1:133286657            294.2               4180140          14206.2
19:00:59.701 INFO  ProgressMeter -    chr2H_1:133570791            294.4               4181680          14203.4
19:01:09.706 INFO  ProgressMeter -    chr2H_1:134058633            294.6               4184060          14203.4
19:01:19.819 INFO  ProgressMeter -    chr2H_1:134457155            294.7               4186090          14202.2
19:01:30.147 INFO  ProgressMeter -    chr2H_1:135080813            294.9               4189020          14203.8
19:01:40.218 INFO  ProgressMeter -    chr2H_1:135525002            295.1               4191210          14203.2
19:01:51.379 INFO  ProgressMeter -    chr2H_1:135907763            295.3               4193180          14200.9
19:02:01.942 INFO  ProgressMeter -    chr2H_1:136079435            295.5               4194010          14195.2
19:02:12.006 INFO  ProgressMeter -    chr2H_1:136163869            295.6               4194480          14188.8
19:02:22.063 INFO  ProgressMeter -    chr2H_1:136483727            295.8               4196030          14186.0
19:02:32.086 INFO  ProgressMeter -    chr2H_1:136868025            296.0               4197880          14184.2
19:02:42.113 INFO  ProgressMeter -    chr2H_1:137305221            296.1               4200060          14183.6
19:02:52.772 INFO  ProgressMeter -    chr2H_1:137857261            296.3               4202840          14184.5
19:03:02.807 INFO  ProgressMeter -    chr2H_1:138075184            296.5               4203940          14180.2
19:03:12.823 INFO  ProgressMeter -    chr2H_1:138324739            296.6               4205150          14176.3
19:03:26.339 INFO  ProgressMeter -    chr2H_1:138682786            296.9               4206810          14171.1
19:03:39.618 INFO  ProgressMeter -    chr2H_1:138690325            297.1               4206870          14160.7
19:03:50.630 INFO  ProgressMeter -    chr2H_1:138698971            297.3               4206940          14152.2
19:04:00.804 INFO  ProgressMeter -    chr2H_1:138863389            297.4               4207800          14147.1
19:04:10.864 INFO  ProgressMeter -    chr2H_1:139263193            297.6               4209730          14145.6
19:04:20.891 INFO  ProgressMeter -    chr2H_1:139533036            297.8               4210900          14141.6
19:04:30.912 INFO  ProgressMeter -    chr2H_1:139917454            297.9               4212560          14139.2
19:04:40.953 INFO  ProgressMeter -    chr2H_1:140383759            298.1               4214880          14139.1
19:04:50.975 INFO  ProgressMeter -    chr2H_1:140719917            298.3               4216560          14136.8
19:05:01.015 INFO  ProgressMeter -    chr2H_1:141039998            298.4               4217980          14133.6
19:05:11.047 INFO  ProgressMeter -    chr2H_1:141381720            298.6               4219600          14131.1
19:05:25.883 INFO  ProgressMeter -    chr2H_1:141723707            298.9               4221300          14125.1
19:05:35.977 INFO  ProgressMeter -    chr2H_1:141820198            299.0               4221840          14119.0
19:05:45.977 INFO  ProgressMeter -    chr2H_1:142101832            299.2               4223160          14115.5
19:05:55.981 INFO  ProgressMeter -    chr2H_1:142378833            299.4               4224460          14112.0
19:06:06.052 INFO  ProgressMeter -    chr2H_1:142825284            299.5               4226370          14110.5
19:06:16.102 INFO  ProgressMeter -    chr2H_1:143054483            299.7               4227450          14106.2
19:06:26.123 INFO  ProgressMeter -    chr2H_1:143431458            299.9               4229270          14104.4
19:06:36.870 INFO  ProgressMeter -    chr2H_1:143748132            300.0               4230790          14101.0
19:06:47.036 INFO  ProgressMeter -    chr2H_1:144107226            300.2               4232580          14099.0
19:06:57.092 INFO  ProgressMeter -    chr2H_1:144325348            300.4               4233570          14094.5
19:07:07.579 INFO  ProgressMeter -    chr2H_1:144686675            300.5               4235380          14092.3
19:07:17.614 INFO  ProgressMeter -    chr2H_1:144858797            300.7               4236260          14087.4
19:07:27.616 INFO  ProgressMeter -    chr2H_1:145483215            300.9               4238860          14088.2
19:07:37.616 INFO  ProgressMeter -    chr2H_1:145922633            301.0               4240940          14087.3
19:07:48.396 INFO  ProgressMeter -    chr2H_1:146259656            301.2               4242560          14084.3
19:07:58.402 INFO  ProgressMeter -    chr2H_1:146650824            301.4               4244520          14083.0
